Datetime,Open,High,Low,Close,Adj Close,Volume
2024-04-16 11:00:00-04:00,5046.5498046875,5047.68017578125,5045.5498046875,5046.47021484375,5046.47021484375,0
2024-04-16 11:01:00-04:00,5046.60009765625,5046.89990234375,5045.169921875,5046.240234375,5046.240234375,3656645
2024-04-16 11:02:00-04:00,5046.18994140625,5049.02978515625,5046.1201171875,5048.669921875,5048.669921875,4354980
2024-04-16 11:03:00-04:00,5048.64990234375,5051.25,5048.6201171875,5051.25,5051.25,4524245
2024-04-16 11:04:00-04:00,5051.259765625,5052.08984375,5050.10986328125,5050.830078125,5050.830078125,5669984
2024-04-16 11:05:00-04:00,5050.85986328125,5051.0498046875,5049.8798828125,5050.93994140625,5050.93994140625,3838841
2024-04-16 11:06:00-04:00,5050.85009765625,5053.81005859375,5050.72021484375,5052.64990234375,5052.64990234375,4838765
2024-04-16 11:07:00-04:00,5052.2001953125,5052.47998046875,5050.68994140625,5051.77001953125,5051.77001953125,4495774
2024-04-16 11:08:00-04:00,5051.6201171875,5053.7001953125,5051.6201171875,5053.509765625,5053.509765625,4795943
2024-04-16 11:09:00-04:00,5053.64990234375,5053.97021484375,5052.81982421875,5052.93994140625,5052.93994140625,4132222
2024-04-16 11:10:00-04:00,5052.990234375,5054.56005859375,5052.990234375,5053.5498046875,5053.5498046875,5712748
2024-04-16 11:11:00-04:00,5053.5400390625,5053.5400390625,5052.14990234375,5053.0400390625,5053.0400390625,3909005
2024-04-16 11:12:00-04:00,5053.10986328125,5054.2099609375,5053.0498046875,5053.75,5053.75,4253894
2024-04-16 11:13:00-04:00,5053.66015625,5053.66015625,5050.68017578125,5050.68017578125,5050.68017578125,4133254
2024-04-16 11:14:00-04:00,5050.66015625,5052.1201171875,5050.41015625,5051.580078125,5051.580078125,4138164
2024-04-16 11:15:00-04:00,5051.52978515625,5052.1298828125,5050.740234375,5050.77978515625,5050.77978515625,5210649
2024-04-16 11:16:00-04:00,5050.7998046875,5054.4599609375,5050.68017578125,5054.31982421875,5054.31982421875,5153175
2024-04-16 11:17:00-04:00,5054.22021484375,5056.31005859375,5054.22021484375,5054.77978515625,5054.77978515625,4992892
2024-04-16 11:18:00-04:00,5054.83984375,5054.83984375,5052.0400390625,5052.27001953125,5052.27001953125,3911796
2024-04-16 11:19:00-04:00,5052.31005859375,5052.75,5051.759765625,5051.89013671875,5051.89013671875,3862762
2024-04-16 11:20:00-04:00,5051.7998046875,5052.31982421875,5051.330078125,5052.22021484375,5052.22021484375,3612403
2024-04-16 11:21:00-04:00,5052.10986328125,5052.14013671875,5050.60009765625,5050.60009765625,5050.60009765625,4123975
2024-04-16 11:22:00-04:00,5050.60986328125,5052.830078125,5050.509765625,5052.830078125,5052.830078125,3770531
2024-04-16 11:23:00-04:00,5053.0,5057.08984375,5052.81982421875,5057.02001953125,5057.02001953125,4695113
2024-04-16 11:24:00-04:00,5057.06982421875,5057.740234375,5056.81005859375,5057.2001953125,5057.2001953125,4488583
2024-04-16 11:25:00-04:00,5057.1201171875,5058.39990234375,5056.580078125,5058.2001953125,5058.2001953125,5773915
2024-04-16 11:26:00-04:00,5058.10986328125,5059.06005859375,5057.93994140625,5058.68017578125,5058.68017578125,4046936
2024-04-16 11:27:00-04:00,5058.6201171875,5058.97021484375,5057.56005859375,5058.3701171875,5058.3701171875,5633916
2024-04-16 11:28:00-04:00,5058.330078125,5058.64013671875,5057.259765625,5057.60986328125,5057.60986328125,4272463
