Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-11 11:00:00-04:00,119.2947998046875,119.2947998046875,119.22149658203125,119.22219848632812,119.22219848632812,0
2024-10-11 11:01:00-04:00,119.22540283203125,119.23629760742188,119.2145004272461,119.23629760742188,119.23629760742188,0
2024-10-11 11:02:00-04:00,119.24089813232422,119.2468032836914,119.2145004272461,119.23509979248047,119.23509979248047,0
2024-10-11 11:03:00-04:00,119.23719787597656,119.27110290527344,119.23719787597656,119.25080108642578,119.25080108642578,0
2024-10-11 11:04:00-04:00,119.25450134277344,119.26920318603516,119.24009704589844,119.25180053710938,119.25180053710938,0
2024-10-11 11:05:00-04:00,119.24569702148438,119.28700256347656,119.24109649658203,119.28700256347656,119.28700256347656,0
2024-10-11 11:06:00-04:00,119.29129791259766,119.35209655761719,119.29129791259766,119.34819793701172,119.34819793701172,0
2024-10-11 11:07:00-04:00,119.34970092773438,119.37740325927734,119.3384017944336,119.37740325927734,119.37740325927734,0
2024-10-11 11:08:00-04:00,119.38680267333984,119.49800109863281,119.38680267333984,119.48780059814453,119.48780059814453,0
2024-10-11 11:09:00-04:00,119.49320220947266,119.50160217285156,119.4822006225586,119.49739837646484,119.49739837646484,0
2024-10-11 11:10:00-04:00,119.50160217285156,119.50199890136719,119.46600341796875,119.46900177001953,119.46900177001953,0
2024-10-11 11:11:00-04:00,119.48570251464844,119.55069732666016,119.48570251464844,119.54299926757812,119.54299926757812,0
2024-10-11 11:12:00-04:00,119.55039978027344,119.59259796142578,119.54789733886719,119.59259796142578,119.59259796142578,0
2024-10-11 11:13:00-04:00,119.60430145263672,119.63670349121094,119.60299682617188,119.62570190429688,119.62570190429688,0
2024-10-11 11:14:00-04:00,119.62689971923828,119.65519714355469,119.62689971923828,119.65519714355469,119.65519714355469,0
2024-10-11 11:15:00-04:00,119.67520141601562,119.75360107421875,119.67520141601562,119.74829864501953,119.74829864501953,0
2024-10-11 11:16:00-04:00,119.7468032836914,119.75569915771484,119.71089935302734,119.71720123291016,119.71720123291016,0
2024-10-11 11:17:00-04:00,119.7166976928711,119.7166976928711,119.68560028076172,119.7134017944336,119.7134017944336,0
2024-10-11 11:18:00-04:00,119.7134017944336,119.7134017944336,119.69190216064453,119.70349884033203,119.70349884033203,0
2024-10-11 11:19:00-04:00,119.70390319824219,119.71109771728516,119.6906967163086,119.71109771728516,119.71109771728516,0
2024-10-11 11:20:00-04:00,119.70500183105469,119.70500183105469,119.67009735107422,119.67310333251953,119.67310333251953,0
2024-10-11 11:21:00-04:00,119.67250061035156,119.70950317382812,119.66320037841797,119.70880126953125,119.70880126953125,0
2024-10-11 11:22:00-04:00,119.70980072021484,119.71920013427734,119.70379638671875,119.70690155029297,119.70690155029297,0
2024-10-11 11:23:00-04:00,119.71150207519531,119.75350189208984,119.71150207519531,119.75350189208984,119.75350189208984,0
2024-10-11 11:24:00-04:00,119.75659942626953,119.76719665527344,119.73280334472656,119.76719665527344,119.76719665527344,0
2024-10-11 11:25:00-04:00,119.75150299072266,119.75150299072266,119.69159698486328,119.69159698486328,119.69159698486328,0
2024-10-11 11:26:00-04:00,119.6803970336914,119.6803970336914,119.39929962158203,119.39929962158203,119.39929962158203,0
2024-10-11 11:27:00-04:00,119.36170196533203,119.41709899902344,119.36170196533203,119.41339874267578,119.41339874267578,0
2024-10-11 11:28:00-04:00,119.4375991821289,119.49150085449219,119.42340087890625,119.49150085449219,119.49150085449219,0
2024-10-11 11:29:00-04:00,119.5105972290039,119.54830169677734,119.48429870605469,119.48979949951172,119.48979949951172,0
2024-10-11 11:30:00-04:00,119.48889923095703,119.5344009399414,119.48889923095703,119.51380157470703,119.51380157470703,0
2024-10-11 11:31:00-04:00,119.51229858398438,119.51229858398438,119.4175033569336,119.4175033569336,119.4175033569336,0
2024-10-11 11:32:00-04:00,119.42769622802734,119.44219970703125,119.41950225830078,119.41950225830078,119.41950225830078,0
2024-10-11 11:33:00-04:00,119.41690063476562,119.42109680175781,119.38839721679688,119.40360260009766,119.40360260009766,0
2024-10-11 11:34:00-04:00,119.41790008544922,119.48390197753906,119.41790008544922,119.45800018310547,119.45800018310547,0
2024-10-11 11:35:00-04:00,119.44329833984375,119.44329833984375,119.3635025024414,119.385498046875,119.385498046875,0
2024-10-11 11:36:00-04:00,119.38739776611328,119.42410278320312,119.38739776611328,119.40650177001953,119.40650177001953,0
2024-10-11 11:37:00-04:00,119.41010284423828,119.41429901123047,119.36299896240234,119.37770080566406,119.37770080566406,0
2024-10-11 11:38:00-04:00,119.37940216064453,119.4198989868164,119.37940216064453,119.41100311279297,119.41100311279297,0
2024-10-11 11:39:00-04:00,119.4104995727539,119.43779754638672,119.4104995727539,119.41649627685547,119.41649627685547,0
2024-10-11 11:40:00-04:00,119.4197998046875,119.4197998046875,119.38980102539062,119.393798828125,119.393798828125,0
2024-10-11 11:41:00-04:00,119.39119720458984,119.39119720458984,119.36830139160156,119.37480163574219,119.37480163574219,0
2024-10-11 11:42:00-04:00,119.3727035522461,119.37329864501953,119.33580017089844,119.34459686279297,119.34459686279297,0
2024-10-11 11:43:00-04:00,119.32939910888672,119.34750366210938,119.32839965820312,119.33879852294922,119.33879852294922,0
2024-10-11 11:44:00-04:00,119.33940124511719,119.41320037841797,119.33940124511719,119.41300201416016,119.41300201416016,0
2024-10-11 11:45:00-04:00,119.4115982055664,119.50060272216797,119.4115982055664,119.50060272216797,119.50060272216797,0
2024-10-11 11:46:00-04:00,119.5010986328125,119.50140380859375,119.46630096435547,119.46630096435547,119.46630096435547,0
2024-10-11 11:47:00-04:00,119.46199798583984,119.47460174560547,119.45790100097656,119.45909881591797,119.45909881591797,0
2024-10-11 11:48:00-04:00,119.4478988647461,119.4718017578125,119.4260025024414,119.4718017578125,119.4718017578125,0
2024-10-11 11:49:00-04:00,119.47750091552734,119.49829864501953,119.47419738769531,119.49189758300781,119.49189758300781,0
2024-10-11 11:50:00-04:00,119.48670196533203,119.51809692382812,119.48670196533203,119.51809692382812,119.51809692382812,0
2024-10-11 11:51:00-04:00,119.52570343017578,119.53389739990234,119.50050354003906,119.50140380859375,119.50140380859375,0
2024-10-11 11:52:00-04:00,119.5022964477539,119.50759887695312,119.49449920654297,119.50150299072266,119.50150299072266,0
2024-10-11 11:53:00-04:00,119.50070190429688,119.50389862060547,119.49250030517578,119.49430084228516,119.49430084228516,0
2024-10-11 11:54:00-04:00,119.48580169677734,119.4937973022461,119.46260070800781,119.46260070800781,119.46260070800781,0
2024-10-11 11:55:00-04:00,119.45700073242188,119.45929718017578,119.41329956054688,119.41329956054688,119.41329956054688,0
2024-10-11 11:56:00-04:00,119.41609954833984,119.41609954833984,119.34149932861328,119.34149932861328,119.34149932861328,0
2024-10-11 11:57:00-04:00,119.34300231933594,119.34300231933594,119.16290283203125,119.17359924316406,119.17359924316406,0
2024-10-11 11:58:00-04:00,119.18160247802734,119.21749877929688,119.18080139160156,119.19110107421875,119.19110107421875,0
2024-10-11 11:59:00-04:00,119.20059967041016,119.22830200195312,119.17659759521484,119.22830200195312,119.22830200195312,0
2024-10-11 12:00:00-04:00,119.222900390625,119.22540283203125,119.16649627685547,119.16799926757812,119.16799926757812,0
2024-10-11 12:01:00-04:00,119.20230102539062,119.22100067138672,119.19709777832031,119.20580291748047,119.20580291748047,0
2024-10-11 12:02:00-04:00,119.20580291748047,119.23320007324219,119.20359802246094,119.22530364990234,119.22530364990234,0
2024-10-11 12:03:00-04:00,119.22660064697266,119.25810241699219,119.22660064697266,119.25810241699219,119.25810241699219,0
2024-10-11 12:04:00-04:00,119.2770004272461,119.32119750976562,119.2770004272461,119.31680297851562,119.31680297851562,0
2024-10-11 12:05:00-04:00,119.30889892578125,119.31790161132812,119.29930114746094,119.29930114746094,119.29930114746094,0
2024-10-11 12:06:00-04:00,119.30030059814453,119.32820129394531,119.29540252685547,119.29540252685547,119.29540252685547,0
2024-10-11 12:07:00-04:00,119.2926025390625,119.2926025390625,119.18669891357422,119.18710327148438,119.18710327148438,0
2024-10-11 12:08:00-04:00,119.17859649658203,119.17859649658203,119.13770294189453,119.14089965820312,119.14089965820312,0
2024-10-11 12:09:00-04:00,119.1405029296875,119.14800262451172,119.0604019165039,119.06829833984375,119.06829833984375,0
2024-10-11 12:10:00-04:00,119.06880187988281,119.0802993774414,119.05290222167969,119.05290222167969,119.05290222167969,0
2024-10-11 12:11:00-04:00,119.0521011352539,119.05329895019531,119.01580047607422,119.01580047607422,119.01580047607422,0
2024-10-11 12:12:00-04:00,119.01460266113281,119.03009796142578,119.00070190429688,119.03009796142578,119.03009796142578,0
2024-10-11 12:13:00-04:00,119.05470275878906,119.10990142822266,119.05470275878906,119.10990142822266,119.10990142822266,0
2024-10-11 12:14:00-04:00,119.10590362548828,119.12190246582031,119.10089874267578,119.10250091552734,119.10250091552734,0
2024-10-11 12:15:00-04:00,119.1061019897461,119.11430358886719,119.08589935302734,119.10479736328125,119.10479736328125,0
2024-10-11 12:16:00-04:00,119.09600067138672,119.11730194091797,119.08309936523438,119.08779907226562,119.08779907226562,0
2024-10-11 12:17:00-04:00,119.0896987915039,119.12030029296875,119.0896987915039,119.11810302734375,119.11810302734375,0
2024-10-11 12:18:00-04:00,119.11190032958984,119.11190032958984,119.08450317382812,119.08450317382812,119.08450317382812,0
2024-10-11 12:19:00-04:00,119.08540344238281,119.0864028930664,119.06400299072266,119.06400299072266,119.06400299072266,0
2024-10-11 12:20:00-04:00,119.06159973144531,119.06159973144531,119.02300262451172,119.03469848632812,119.03469848632812,0
2024-10-11 12:21:00-04:00,119.0344009399414,119.0344009399414,119.00299835205078,119.00299835205078,119.00299835205078,0
2024-10-11 12:22:00-04:00,118.99620056152344,119.02580261230469,118.98570251464844,119.0250015258789,119.0250015258789,0
2024-10-11 12:23:00-04:00,119.02580261230469,119.02580261230469,118.99720001220703,119.00129699707031,119.00129699707031,0
2024-10-11 12:24:00-04:00,119.00090026855469,119.00090026855469,118.9657974243164,118.97029876708984,118.97029876708984,0
2024-10-11 12:25:00-04:00,118.97760009765625,118.97760009765625,118.9092025756836,118.9092025756836,118.9092025756836,0
2024-10-11 12:26:00-04:00,118.90679931640625,118.90679931640625,118.86689758300781,118.86699676513672,118.86699676513672,0
2024-10-11 12:27:00-04:00,118.86360168457031,118.89579772949219,118.86329650878906,118.86329650878906,118.86329650878906,0
2024-10-11 12:28:00-04:00,118.85359954833984,118.85590362548828,118.83439636230469,118.85530090332031,118.85530090332031,0
2024-10-11 12:29:00-04:00,118.85350036621094,118.87830352783203,118.85350036621094,118.86740112304688,118.86740112304688,0
2024-10-11 12:30:00-04:00,118.86620330810547,118.910400390625,118.85600280761719,118.910400390625,118.910400390625,0
2024-10-11 12:31:00-04:00,118.9220962524414,118.95159912109375,118.91670227050781,118.95159912109375,118.95159912109375,0
2024-10-11 12:32:00-04:00,118.9614028930664,118.99430084228516,118.96040344238281,118.99220275878906,118.99220275878906,0
2024-10-11 12:33:00-04:00,118.99040222167969,119.00569915771484,118.98470306396484,119.00569915771484,119.00569915771484,0
2024-10-11 12:34:00-04:00,119.01110076904297,119.02790069580078,119.0073013305664,119.010498046875,119.010498046875,0
2024-10-11 12:35:00-04:00,119.0115966796875,119.02040100097656,119.00599670410156,119.00740051269531,119.00740051269531,0
2024-10-11 12:36:00-04:00,119.00920104980469,119.00920104980469,118.96980285644531,118.97730255126953,118.97730255126953,0
2024-10-11 12:37:00-04:00,118.97879791259766,118.97930145263672,118.96659851074219,118.96659851074219,118.96659851074219,0
2024-10-11 12:38:00-04:00,118.96659851074219,118.97869873046875,118.94660186767578,118.97869873046875,118.97869873046875,0
2024-10-11 12:39:00-04:00,118.97709655761719,118.9845962524414,118.9718017578125,118.9718017578125,118.9718017578125,0
2024-10-11 12:40:00-04:00,118.9583969116211,118.99649810791016,118.9583969116211,118.99649810791016,118.99649810791016,0
2024-10-11 12:41:00-04:00,118.99859619140625,119.0073013305664,118.98979949951172,118.9905014038086,118.9905014038086,0
2024-10-11 12:42:00-04:00,118.99210357666016,119.05580139160156,118.99009704589844,119.05580139160156,119.05580139160156,0
2024-10-11 12:43:00-04:00,119.04979705810547,119.04979705810547,118.99469757080078,118.9989013671875,118.9989013671875,0
2024-10-11 12:44:00-04:00,118.99659729003906,118.9979019165039,118.98650360107422,118.9894027709961,118.9894027709961,0
2024-10-11 12:45:00-04:00,118.97319793701172,118.97319793701172,118.94920349121094,118.94920349121094,118.94920349121094,0
2024-10-11 12:46:00-04:00,118.94519805908203,118.9468002319336,118.93119812011719,118.93119812011719,118.93119812011719,0
2024-10-11 12:47:00-04:00,118.92890167236328,118.9301986694336,118.9176025390625,118.92359924316406,118.92359924316406,0
2024-10-11 12:48:00-04:00,118.92120361328125,118.92630004882812,118.92030334472656,118.92430114746094,118.92430114746094,0
2024-10-11 12:49:00-04:00,118.9281005859375,118.9352035522461,118.92500305175781,118.92659759521484,118.92659759521484,0
2024-10-11 12:50:00-04:00,118.9281005859375,118.9574966430664,118.9281005859375,118.9574966430664,118.9574966430664,0
2024-10-11 12:51:00-04:00,118.95929718017578,118.95989990234375,118.93499755859375,118.94740295410156,118.94740295410156,0
2024-10-11 12:52:00-04:00,118.94930267333984,118.94930267333984,118.93820190429688,118.94090270996094,118.94090270996094,0
2024-10-11 12:53:00-04:00,118.94090270996094,118.97039794921875,118.94090270996094,118.97039794921875,118.97039794921875,0
2024-10-11 12:54:00-04:00,118.97650146484375,118.98290252685547,118.97229766845703,118.97229766845703,118.97229766845703,0
2024-10-11 12:55:00-04:00,118.90950012207031,118.90950012207031,118.881103515625,118.881103515625,118.881103515625,0
2024-10-11 12:56:00-04:00,118.88079833984375,118.88079833984375,118.8634033203125,118.87840270996094,118.87840270996094,0
2024-10-11 12:57:00-04:00,118.88069915771484,118.8904037475586,118.87629699707031,118.8904037475586,118.8904037475586,0
2024-10-11 12:58:00-04:00,118.88880157470703,118.9197006225586,118.88880157470703,118.904296875,118.904296875,0
2024-10-11 12:59:00-04:00,118.89779663085938,118.89779663085938,118.88369750976562,118.88369750976562,118.88369750976562,0
2024-10-11 13:00:00-04:00,118.89070129394531,118.89929962158203,118.89019775390625,118.89920043945312,118.89920043945312,0
2024-10-11 13:01:00-04:00,118.89920043945312,118.91539764404297,118.89920043945312,118.91079711914062,118.91079711914062,0
2024-10-11 13:02:00-04:00,118.91470336914062,118.91470336914062,118.86589813232422,118.86589813232422,118.86589813232422,0
2024-10-11 13:03:00-04:00,118.86589813232422,118.87550354003906,118.86160278320312,118.87310028076172,118.87310028076172,0
2024-10-11 13:04:00-04:00,118.87069702148438,118.87069702148438,118.8593978881836,118.86039733886719,118.86039733886719,0
2024-10-11 13:05:00-04:00,118.85359954833984,118.8655014038086,118.85179901123047,118.86109924316406,118.86109924316406,0
2024-10-11 13:06:00-04:00,118.86190032958984,118.88200378417969,118.85890197753906,118.87079620361328,118.87079620361328,0
2024-10-11 13:07:00-04:00,118.87120056152344,118.87889862060547,118.86959838867188,118.87129974365234,118.87129974365234,0
2024-10-11 13:08:00-04:00,118.87039947509766,118.88390350341797,118.87039947509766,118.88390350341797,118.88390350341797,0
2024-10-11 13:09:00-04:00,118.8843994140625,118.88860321044922,118.85669708251953,118.86669921875,118.86669921875,0
2024-10-11 13:10:00-04:00,118.86650085449219,118.86650085449219,118.83360290527344,118.83360290527344,118.83360290527344,0
2024-10-11 13:11:00-04:00,118.83660125732422,118.87889862060547,118.83660125732422,118.86930084228516,118.86930084228516,0
2024-10-11 13:12:00-04:00,118.86620330810547,118.86620330810547,118.83930206298828,118.83930206298828,118.83930206298828,0
2024-10-11 13:13:00-04:00,118.8386001586914,118.85040283203125,118.83709716796875,118.83930206298828,118.83930206298828,0
2024-10-11 13:14:00-04:00,118.83930206298828,118.84850311279297,118.81909942626953,118.81909942626953,118.81909942626953,0
2024-10-11 13:15:00-04:00,118.81909942626953,118.8219985961914,118.77980041503906,118.77980041503906,118.77980041503906,0
2024-10-11 13:16:00-04:00,118.78450012207031,118.78450012207031,118.73320007324219,118.7343978881836,118.7343978881836,0
2024-10-11 13:17:00-04:00,118.73639678955078,118.74420166015625,118.72799682617188,118.72799682617188,118.72799682617188,0
2024-10-11 13:18:00-04:00,118.7261962890625,118.74510192871094,118.7261962890625,118.74510192871094,118.74510192871094,0
2024-10-11 13:19:00-04:00,118.75140380859375,118.76719665527344,118.75140380859375,118.7572021484375,118.7572021484375,0
2024-10-11 13:20:00-04:00,118.76229858398438,118.76360321044922,118.74539947509766,118.74539947509766,118.74539947509766,0
2024-10-11 13:21:00-04:00,118.73919677734375,118.75060272216797,118.73889923095703,118.75060272216797,118.75060272216797,0
2024-10-11 13:22:00-04:00,118.75340270996094,118.75559997558594,118.73770141601562,118.74839782714844,118.74839782714844,0
2024-10-11 13:23:00-04:00,118.74749755859375,118.74749755859375,118.71829986572266,118.71829986572266,118.71829986572266,0
2024-10-11 13:24:00-04:00,118.71949768066406,118.74449920654297,118.71900177001953,118.74410247802734,118.74410247802734,0
2024-10-11 13:25:00-04:00,118.73999786376953,118.75769805908203,118.73699951171875,118.75679779052734,118.75679779052734,0
2024-10-11 13:26:00-04:00,118.75789642333984,118.82859802246094,118.75789642333984,118.82859802246094,118.82859802246094,0
2024-10-11 13:27:00-04:00,118.8279037475586,118.83899688720703,118.8279037475586,118.83619689941406,118.83619689941406,0
2024-10-11 13:28:00-04:00,118.83699798583984,118.8427963256836,118.8218002319336,118.8218002319336,118.8218002319336,0
2024-10-11 13:29:00-04:00,118.82029724121094,118.88240051269531,118.82029724121094,118.88240051269531,118.88240051269531,0
